68.183.154.2"-"01/Feb/2019:00:01:25 +0100"GET / HTTP/1.0"200"48333"-"Mozilla/5.0 (compatible; NetcraftSurveyAgent/1.0; +info@netcraft.com)
216.244.66.250"-"05/Feb/2019:11:21:45 +0100"GET /robots.txt HTTP/1.1"404"32944"-"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)
66.249.64.48"-"05/Feb/2019:11:24:39 +0100"GET /post/kiedy-pozyczka-lub-darowizna-moga-zostac-opodatkowane-sankcyjna-20-stawka HTTP/1.1"200"7389"-"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
216.244.66.250"-"05/Feb/2019:11:29:33 +0100"GET /o-nas HTTP/1.1"200"37651"-"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)
80.241.130.156"-"05/Feb/2019:12:03:12 +0100"GET /post/od-1-czerwca-skarga-na-interpretacje-indywidualna-bezposrednio-do-sadu HTTP/1.1"200"7234"https://www.google.com/"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:64.0) Gecko/20100101 Firefox/64.0
80.241.130.156"-"05/Feb/2019:12:05:05 +0100"GET /favicon.ico HTTP/1.1"404"5178"-"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:64.0) Gecko/20100101 Firefox/64.0
207.46.13.216"-"05/Feb/2019:12:09:24 +0100"GET /tags/wykre%C5%9Blenie%20hipoteki%20urz%C4%99du%20skarbowego HTTP/1.1"200"6076"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
89.79.92.17"-"05/Feb/2019:12:17:58 +0100"GET /post/jak-przebiega-kontrola-celno-skarbowa HTTP/1.1"200"11278"https://www.google.com/"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36
145.237.2.211"-"05/Feb/2019:12:29:56 +0100"GET /post/jak-przebiega-kontrola-celno-skarbowa HTTP/1.1"200"11276"https://www.google.com/"Mozilla/5.0 (Windows NT 6.2; WOW64; rv:60.0) Gecko/20100101 Firefox/60.0
34.208.235.9"-"05/Feb/2019:12:31:32 +0100"GET /post/jak-przebiega-kontrola-celno-skarbowa HTTP/1.1"200"53156"-"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)
5.173.248.67"-"05/Feb/2019:12:43:16 +0100"GET /post/co-grozi-za-handel-podrobkami HTTP/1.1"200"9922"http://www.google.com/"Mozilla/5.0 (Linux; Android 6.0.1; E2303 Build/26.3.A.1.33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Mobile Safari/537.36
216.244.66.250"-"05/Feb/2019:13:00:04 +0100"GET /robots.txt HTTP/1.1"404"32944"-"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)
46.4.60.249"-"05/Feb/2019:13:00:56 +0100"GET /robots.txt HTTP/1.1"404"32944"-"Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)
46.4.60.249"-"05/Feb/2019:13:00:57 +0100"GET /tags/co%20grozi%20za%20handel%20podr%C3%B3bkami HTTP/1.1"200"36257"-"Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)
46.4.60.249"-"05/Feb/2019:13:00:59 +0100"GET /tags/co%20grozi%20za%20sprzeda%C5%BC%20podr%C3%B3bek HTTP/1.1"200"6318"-"Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)
46.4.60.249"-"05/Feb/2019:13:01:00 +0100"GET /tags/handel%20podr%C3%B3bkami HTTP/1.1"200"6312"-"Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)
46.4.60.249"-"05/Feb/2019:13:01:02 +0100"GET /tags/sprzeda%C5%BC%20podr%C3%B3bek HTTP/1.1"200"6318"-"Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)
46.4.60.249"-"05/Feb/2019:13:01:03 +0100"GET /tags/sprzeda%C5%BC%20podr%C3%B3bek%20z%20chin HTTP/1.1"200"6317"-"Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)
82.145.221.44"-"05/Feb/2019:13:07:01 +0100"GET / HTTP/1.1"200"8286"-"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 OPR/57.0.3098.116
37.47.8.51"-"05/Feb/2019:13:07:12 +0100"GET / HTTP/1.1"200"8286"-"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0
37.47.8.51"-"05/Feb/2019:13:07:14 +0100"GET / HTTP/1.1"200"8286"-"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36
82.145.221.44"-"05/Feb/2019:13:07:56 +0100"GET / HTTP/1.1"200"8286"-"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 OPR/57.0.3098.116
66.249.64.46"-"05/Feb/2019:13:14:53 +0100"GET /robots.txt HTTP/1.1"404"5179"-"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
66.249.64.48"-"05/Feb/2019:13:14:54 +0100"GET / HTTP/1.1"200"8286"-"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
31.183.200.203"-"05/Feb/2019:13:18:11 +0100"GET / HTTP/1.1"200"8286"http://localhost/indywidualnekancelarie/"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0
31.0.36.109"-"05/Feb/2019:13:20:05 +0100"GET /post/czy-skarbowka-ma-dostep-twoich-rachunkow-bankowych HTTP/1.1"200"7641"-"Mozilla/5.0 (Linux; Android 5.0.2; SM-G530FZ Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.76 Mobile Safari/537.36
207.46.13.180"-"05/Feb/2019:13:21:11 +0100"GET /tags/Doradca%20podatkowy HTTP/1.1"200"8859"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
207.46.13.180"-"05/Feb/2019:13:21:11 +0100"GET /tags/handel%20podr%C3%B3bkami HTTP/1.1"200"6312"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
207.46.13.180"-"05/Feb/2019:13:21:12 +0100"GET /tags/wniosek%20o%20interpretacj%C4%99%20indywidualn%C4%85 HTTP/1.1"200"7324"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
207.46.13.180"-"05/Feb/2019:13:21:12 +0100"GET /tags/bezpiecze%C5%84stwo%20podatkowe HTTP/1.1"200"8673"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
207.46.13.180"-"05/Feb/2019:13:21:12 +0100"GET /?page=7 HTTP/1.1"200"8501"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
207.46.13.180"-"05/Feb/2019:13:21:12 +0100"GET /tags/co%20grozi%20za%20handel%20podr%C3%B3bkami HTTP/1.1"200"6312"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
207.46.13.180"-"05/Feb/2019:13:21:13 +0100"GET /tags/co%20grozi%20za%20sprzeda%C5%BC%20podr%C3%B3bek HTTP/1.1"200"6318"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
207.46.13.180"-"05/Feb/2019:13:21:13 +0100"GET /tags/czas%20trwania%20kontroli HTTP/1.1"200"6087"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
207.46.13.180"-"05/Feb/2019:13:21:13 +0100"GET /tags/interpretacja%20indywidualna%20przepis%C3%B3w%20prawa%20podatkowego HTTP/1.1"200"7324"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
207.46.13.180"-"05/Feb/2019:13:21:14 +0100"GET /tags/jak%20wykre%C5%9Bli%C4%87%20hipotek%C4%99 HTTP/1.1"200"6071"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
207.46.13.180"-"05/Feb/2019:13:21:14 +0100"GET /tags/prawa%20autorskie%20przych%C3%B3d%20podatek HTTP/1.1"200"6630"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
207.46.13.180"-"05/Feb/2019:13:21:14 +0100"GET /tags/%C5%BAr%C3%B3d%C5%82a%20przychod%C3%B3w%20CIT HTTP/1.1"200"6372"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
207.46.13.180"-"05/Feb/2019:13:21:14 +0100"GET /kontakt HTTP/1.1"200"5390"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
207.46.13.180"-"05/Feb/2019:13:21:15 +0100"GET /o-nas HTTP/1.1"200"6791"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
207.46.13.180"-"05/Feb/2019:13:21:15 +0100"GET /post/zobowiazanego-trzeba-zawiadomic-jednoczesnie-z-dokonaniem-zajecia HTTP/1.1"200"6805"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
157.55.39.207"-"05/Feb/2019:13:21:26 +0100"GET /post/przegapienie-terminu-na-wniesienie-zarzutow HTTP/1.1"200"7426"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
157.55.39.207"-"05/Feb/2019:13:21:26 +0100"GET /tags/odpowiedzialno%C5%9B%C4%87%20zarz%C4%85du HTTP/1.1"200"6712"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
157.55.39.207"-"05/Feb/2019:13:21:26 +0100"GET /post/co-zrobic-gdy-urzad-zajal-twoja-rzecz-lub-prawo-majatkowe-mimo-ze-nie-jestes-zobowiazanym HTTP/1.1"200"7409"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
157.55.39.207"-"05/Feb/2019:13:21:27 +0100"GET /tags/wykre%C5%9Blenie%20hipoteki%20urz%C4%99du%20skarbowego HTTP/1.1"200"6076"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
157.55.39.207"-"05/Feb/2019:13:21:27 +0100"GET /?page=1 HTTP/1.1"200"8286"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
157.55.39.207"-"05/Feb/2019:13:21:27 +0100"GET /post/wezwanie-telefoniczne-jest-nieprawidlowe HTTP/1.1"200"7937"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
157.55.39.207"-"05/Feb/2019:13:21:27 +0100"GET /tags/wykre%C5%9Blenie%20hipoteki%20ZUS HTTP/1.1"200"6079"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
40.77.167.0"-"05/Feb/2019:13:21:33 +0100"GET /post/interpretacja-indywidualna-prawa-podatkowego-jak-dziala-i-dlaczego-warto-ja-uzyskac HTTP/1.1"200"8017"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
40.77.167.0"-"05/Feb/2019:13:21:33 +0100"GET /tags/ponaglenie%20na%20nieza%C5%82atwienie%20sprawy%20w%20terminie HTTP/1.1"200"6091"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
40.77.167.0"-"05/Feb/2019:13:21:33 +0100"GET /tags/przes%C5%82uchanie%20%C5%9Bwiadka%20urz%C4%85d%20skarbowy HTTP/1.1"200"6102"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
40.77.167.0"-"05/Feb/2019:13:21:33 +0100"GET /?page=3 HTTP/1.1"200"8118"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
40.77.167.0"-"05/Feb/2019:13:21:34 +0100"GET /tags/Naruszenia%20przepis%C3%B3w HTTP/1.1"200"7181"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
40.77.167.0"-"05/Feb/2019:13:21:34 +0100"GET /tags/kontrola%20celno-skarbowa HTTP/1.1"200"8202"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
40.77.167.0"-"05/Feb/2019:13:21:34 +0100"GET /tags/Naruszenia%20przepis%C3%B3w HTTP/1.1"200"7181"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
40.77.167.0"-"05/Feb/2019:13:21:34 +0100"GET /tags/przychody%20z%20zysk%C3%B3w%20kapita%C5%82owych HTTP/1.1"200"6372"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
40.77.167.0"-"05/Feb/2019:13:21:34 +0100"GET /?page=4 HTTP/1.1"200"7953"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
40.77.167.0"-"05/Feb/2019:13:21:35 +0100"GET /post/czy-powolanie-sie-na-prostytucje-uchroni-przed-opodatkowaniem-dochodow-nieujawnionych HTTP/1.1"200"7547"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
40.77.167.0"-"05/Feb/2019:13:21:35 +0100"GET /?page=8 HTTP/1.1"200"8303"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
40.77.167.0"-"05/Feb/2019:13:21:35 +0100"GET /post/kiedy-czlonek-zarzadu-odpowie-za-zobowiazania-podatkowe-spolki-z-oo HTTP/1.1"200"7530"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
40.77.167.92"-"05/Feb/2019:13:22:01 +0100"GET /post/kiedy-pozyczka-lub-darowizna-moga-zostac-opodatkowane-sankcyjna-20-stawka HTTP/1.1"200"7390"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
40.77.167.92"-"05/Feb/2019:13:22:02 +0100"GET /tags/Egzekucja%20administracyjna HTTP/1.1"200"7975"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
40.77.167.92"-"05/Feb/2019:13:22:02 +0100"GET /tags/nadp%C5%82aty%20podatk%C3%B3w HTTP/1.1"200"6922"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
40.77.167.92"-"05/Feb/2019:13:22:02 +0100"GET /tags/hipoteka%20urz%C4%99du%20skarbowego HTTP/1.1"200"6069"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
40.77.167.92"-"05/Feb/2019:13:22:02 +0100"GET /post/doradca-podatkowy-jako-zawod-zaufania-publicznego HTTP/1.1"200"7285"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
40.77.167.92"-"05/Feb/2019:13:22:02 +0100"GET /tags/Post%C4%99powanie%20dowodowe HTTP/1.1"200"8235"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
40.77.167.92"-"05/Feb/2019:13:22:02 +0100"GET /?page=5 HTTP/1.1"200"8025"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
40.77.167.92"-"05/Feb/2019:13:22:03 +0100"GET / HTTP/1.1"200"8286"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
40.77.167.92"-"05/Feb/2019:13:22:03 +0100"GET /jak-rozpoznac HTTP/1.1"200"6897"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
40.77.167.92"-"05/Feb/2019:13:22:03 +0100"GET /post/split-payment-czy-rachunek-vat-trzeba-zglosic-fiskusowi HTTP/1.1"200"7509"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
40.77.167.92"-"05/Feb/2019:13:22:03 +0100"GET /post/czy-urzad-moze-zadac-dokumentow-poza-zakresem-kontroli HTTP/1.1"200"7133"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
40.77.167.92"-"05/Feb/2019:13:22:04 +0100"GET /?page=2 HTTP/1.1"200"8555"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
66.249.64.48"-"05/Feb/2019:13:25:06 +0100"GET /post/mozna-odzyskac-nadplacony-podatek-od-nieruchomosci HTTP/1.1"200"6696"-"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
37.157.203.55"-"05/Feb/2019:13:26:50 +0100"GET /post/jak-przebiega-kontrola-celno-skarbowa HTTP/1.1"200"11272"https://www.google.com/"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36
37.47.214.222"-"05/Feb/2019:13:28:21 +0100"GET /post/mozna-odzyskac-nadplacony-podatek-od-nieruchomosci HTTP/1.1"200"6695"https://www.google.com/"Mozilla/5.0 (Linux; Android 8.0.0; PRA-LX1 Build/HUAWEIPRA-LX1) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/9.2 Chrome/67.0.3396.87 Mobile Safari/537.36
37.26.192.155"-"05/Feb/2019:13:30:24 +0100"GET /post/wezwanie-telefoniczne-jest-nieprawidlowe HTTP/1.1"200"7936"https://www.google.com/"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36
31.183.200.203"-"05/Feb/2019:13:32:31 +0100"GET /?page=4 HTTP/1.1"200"7953"http://www.walkazfiskusem.pl/"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0
31.183.200.203"-"05/Feb/2019:13:32:39 +0100"GET /?page=5 HTTP/1.1"200"8025"http://www.walkazfiskusem.pl/?page=4"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0
31.183.200.203"-"05/Feb/2019:13:32:44 +0100"GET /?page=6 HTTP/1.1"200"7591"http://www.walkazfiskusem.pl/?page=5"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0
31.183.200.203"-"05/Feb/2019:13:32:50 +0100"GET /?page=7 HTTP/1.1"200"8501"http://www.walkazfiskusem.pl/?page=6"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0
31.183.200.203"-"05/Feb/2019:13:33:06 +0100"GET /post/kontrola-bez-zapowiedzi-juz-standard HTTP/1.1"200"7642"http://www.walkazfiskusem.pl/?page=7"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0
145.237.2.213"-"05/Feb/2019:13:42:52 +0100"GET /tags/kontrola%20celno-skarbowa HTTP/1.1"200"8202"https://www.google.pl/"Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:63.0) Gecko/20100101 Firefox/63.0
145.237.2.213"-"05/Feb/2019:13:43:07 +0100"GET /post/kto-po-wejsciu-w-zycie-ustawy-o-kas-bedzie-rozpatrywal-twoja-sprawe HTTP/1.1"200"9274"http://www.walkazfiskusem.pl/tags/kontrola%20celno-skarbowa"Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:63.0) Gecko/20100101 Firefox/63.0
145.237.2.213"-"05/Feb/2019:13:43:40 +0100"GET /favicon.ico HTTP/1.1"404"5178"-"Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:63.0) Gecko/20100101 Firefox/63.0
145.237.2.213"-"05/Feb/2019:13:43:49 +0100"GET /tags/kontrola%20celno-skarbowa HTTP/1.1"200"8202"https://www.google.pl/"Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:63.0) Gecko/20100101 Firefox/63.0
34.217.136.108"-"05/Feb/2019:13:44:35 +0100"GET /tags/kontrola%20celno-skarbowa HTTP/1.1"200"44159"-"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)
91.199.132.2"-"05/Feb/2019:13:46:39 +0100"GET /post/powolanie-sie-na-pozyczke-po-wszczeciu-postepowania HTTP/1.1"200"7115"https://www.google.com/"Mozilla/5.0 (Windows NT 6.1; rv:65.0) Gecko/20100101 Firefox/65.0
91.199.132.2"-"05/Feb/2019:13:46:43 +0100"GET /post/kiedy-pozyczka-lub-darowizna-moga-zostac-opodatkowane-sankcyjna-20-stawka HTTP/1.1"200"7388"https://www.google.com/"Mozilla/5.0 (Windows NT 6.1; rv:65.0) Gecko/20100101 Firefox/65.0
145.237.2.213"-"05/Feb/2019:13:47:24 +0100"GET /favicon.ico HTTP/1.1"404"5178"-"Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:63.0) Gecko/20100101 Firefox/63.0
91.199.132.2"-"05/Feb/2019:13:48:18 +0100"GET /favicon.ico HTTP/1.1"404"5178"-"Mozilla/5.0 (Windows NT 6.1; rv:65.0) Gecko/20100101 Firefox/65.0
37.47.140.88"-"05/Feb/2019:14:10:57 +0100"GET /post/czy-urzad-moze-zadac-dokumentow-poza-zakresem-kontroli HTTP/1.1"200"7132"https://www.google.com/"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15
46.134.71.15"-"05/Feb/2019:14:18:31 +0100"GET /post/ile-trwa-kontrola-podatkowa-przedsiebiorcy HTTP/1.1"200"8271"-"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36
51.15.21.189"-"05/Feb/2019:14:22:38 +0100"GET /robots.txt HTTP/1.1"404"5179"-"Barkrowler/0.9 (+http://www.exensa.com/crawl)
51.15.21.189"-"05/Feb/2019:14:23:20 +0100"GET /kontakt HTTP/1.1"200"5390"-"Barkrowler/0.9 (+http://www.exensa.com/crawl)
51.15.21.189"-"05/Feb/2019:14:24:02 +0100"GET /?page=1 HTTP/1.1"200"8286"-"Barkrowler/0.9 (+http://www.exensa.com/crawl)
51.15.21.189"-"05/Feb/2019:14:24:47 +0100"GET /tags/?page=2 HTTP/1.1"404"5177"-"Barkrowler/0.9 (+http://www.exensa.com/crawl)
51.15.21.189"-"05/Feb/2019:14:25:31 +0100"GET /tags/?page=1 HTTP/1.1"404"5177"-"Barkrowler/0.9 (+http://www.exensa.com/crawl)
51.15.21.189"-"05/Feb/2019:14:26:15 +0100"GET /post/nowe-uprawnienia-skarbowki-wciaz-budza-obawy-przedsiebiorcow HTTP/1.1"200"5922"-"Barkrowler/0.9 (+http://www.exensa.com/crawl)
157.55.39.207"-"05/Feb/2019:14:27:46 +0100"GET /post/jak-usunac-przedawniona-hipoteke-przymusowa-ustanowiona-przez-urzad-skarbowy HTTP/1.1"200"8181"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
37.47.140.88"-"05/Feb/2019:14:35:22 +0100"GET /post/czy-urzad-moze-zadac-dokumentow-poza-zakresem-kontroli HTTP/1.1"200"7135"https://www.google.com/"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15
46.229.168.153"-"05/Feb/2019:14:38:29 +0100"GET /robots.txt HTTP/1.1"404"5179"-"Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)
46.229.168.129"-"05/Feb/2019:14:38:29 +0100"GET /post/walka-z-fiskusem HTTP/1.1"200"6998"-"Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)
66.249.64.42"-"05/Feb/2019:14:55:27 +0100"GET /post/kiedy-powstaja-dochody-nieujawnione HTTP/1.1"200"7350"-"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
66.249.64.48"-"05/Feb/2019:15:14:59 +0100"GET /post/co-zrobic-gdy-urzad-zajal-twoja-rzecz-lub-prawo-majatkowe-mimo-ze-nie-jestes-zobowiazanym HTTP/1.1"200"7410"-"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
145.237.2.216"-"05/Feb/2019:15:34:04 +0100"GET /?page=2 HTTP/1.1"200"8555"https://www.google.com/"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0
66.249.64.48"-"05/Feb/2019:15:35:22 +0100"GET /tags/Naruszenia%20przepis%C3%B3w HTTP/1.1"200"7181"-"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
52.90.210.212"-"05/Feb/2019:15:37:05 +0100"GET /?page=2 HTTP/1.1"200"46510"-"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)
145.237.2.216"-"05/Feb/2019:15:37:43 +0100"GET /favicon.ico HTTP/1.1"404"5178"-"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0
82.177.246.2"-"05/Feb/2019:15:52:51 +0100"GET /post/split-payment-jak-odzyskac-srodki-z-rachunku-vat HTTP/1.1"200"7228"-"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134
213.76.107.1"-"05/Feb/2019:15:56:11 +0100"GET /post/czy-skarbowka-ma-dostep-twoich-rachunkow-bankowych HTTP/1.1"200"7639"https://www.google.com/"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15
66.249.64.44"-"05/Feb/2019:16:05:05 +0100"GET /post/co-zrobic-gdy-urzad-zajal-twoja-rzecz-lub-prawo-majatkowe-mimo-ze-nie-jestes-zobowiazanym HTTP/1.1"200"7410"-"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
